Subject, speed (m/s), run, startTime (s), dataPtsAfterStomp, label, sensor 8 rms, sensor 7 rms, sensor 6 rms, sensor 5 rms, sensor 4 rms, sensor 3 rms, sensor 2 rms, sensor 16 rms, sensor 1 rms
001, 1.1349999999999998, 5, 15.25, 1, 1, 0.0001742170892771552, 0.00027688749602404244, 0.0009131795117482301, 0.00035292294950039723, 0.00019290277133042494, 0.00024030692506542766, 0.0002213715838348401, 0.00012601575789303253, 0.0001885854842328749
001, 1.1349999999999998, 5, 16.25, 1, 1, 0.00011172292159194169, 0.00020848924015514633, 0.00044300933863619874, 0.00035501924676482384, 0.00018021519976148454, 0.00017669004767216314, 0.00021063154626723722, 0.00012171451549925862, 0.00018917059898401436
001, 1.1349999999999998, 5, 17.25, 1, 1, 0.00011555771156104387, 0.00021437309897287524, 0.0003719837106598647, 0.0010135011251923025, 0.00021663532758641144, 0.00018644761229867, 0.00022332470088967448, 0.00012454836799304808, 0.00019804893567287003
001, 1.1349999999999998, 5, 18.25, 1, 1, 0.00011311247642755024, 0.00018675490722430178, 0.000287763303644546, 0.0010320892785640435, 0.00023503515110125637, 0.00019895680810366013, 0.00022166722698604874, 0.00012770518954788714, 0.00019325648389748113
001, 1.1349999999999998, 5, 19.25, 1, 1, 0.00010986197572138929, 0.00018009187558238785, 0.00027956706380045807, 0.0006203645102359546, 0.00036636203229342457, 0.00024785546925413105, 0.0002584286672358525, 0.00013459435464738942, 0.0001993849776070235
001, 1.1349999999999998, 5, 20.25, 1, 1, 0.00011220689045824752, 0.00018273310509601663, 0.00028193855866917534, 0.0005700508721377484, 0.0006898128769024041, 0.0003410702742922969, 0.00031603119903037577, 0.00013710895724790563, 0.00021517844831405825
001, 1.1349999999999998, 5, 21.25, 1, 1, 0.0001101859901666592, 0.00017373583278451475, 0.00023486019685063048, 0.00033824671277133176, 0.0007716062051307174, 0.0003763349548424502, 0.000334231899103965, 0.0001334027097287737, 0.00021862325264078564
001, 1.1349999999999998, 5, 22.25, 1, 1, 0.0001145712191159063, 0.00018228480195627366, 0.00023615529700950677, 0.00033622439787844583, 0.0005733411700862587, 0.0010025560515518768, 0.0005490843230226255, 0.00023259725510724197, 0.0002866528053849134
001, 1.1349999999999998, 5, 23.25, 1, 1, 0.00011555792020921809, 0.00018384082763172384, 0.00023178507626809774, 0.00031806518378528514, 0.00039552005453289286, 0.0010691905752625301, 0.0006556162843803571, 0.00024812504045432964, 0.0003135271090315209
001, 1.1349999999999998, 5, 24.25, 1, 1, 0.00011614822334995274, 0.00017149386370136365, 0.00022778821610623928, 0.00028276425206519377, 0.00032186103553543, 0.0008148780616827417, 0.0012867828596852678, 0.0002504384990914844, 0.0004500865765319171
001, 1.1349999999999998, 5, 25.25, 1, 1, 0.000121046831703674, 0.00017509242193646288, 0.00023352001349307057, 0.0002784473607276293, 0.0002911651281324766, 0.0008030403448866768, 0.0012808617130470193, 0.0002704679491038512, 0.0007497136419480033
001, 1.1349999999999998, 5, 26.25, 1, 1, 0.00011672903741033355, 0.00017424841113308092, 0.00021393235459012333, 0.00025914990809331736, 0.00023977898975992862, 0.0005135946126848267, 0.0005460426107495734, 0.00021115787150483334, 0.000968621421173316
001, 1.1349999999999998, 5, 27.25, 1, 1, 0.00011381165438469392, 0.00016190099500137508, 0.00020373563258838692, 0.00023077614138982829, 0.00019140657652501762, 0.0003165827564406479, 0.000415594135770814, 0.00016610351297639592, 0.0007781758176197415
001, 1.1349999999999998, 6, 5.75, 1, 0, 0.00011107329843940885, 0.00015423709072217803, 0.00016247305259628914, 0.0001992582557277221, 0.0001516528053918388, 0.0001573733664306202, 0.00018122347198761706, 0.00013302742382531412, 0.00017245002621534063
001, 1.1349999999999998, 6, 6.75, 1, 0, 0.00011258332772728639, 0.00014887177003277725, 0.00016548399523185053, 0.00020294280374437776, 0.00014931523098817554, 0.00015268909105321487, 0.000172213663338218, 0.0001292703982690695, 0.0001746688965079075
